,연번,비상소화장치일련번호,일련번호,X좌표,Y좌표,비상소화장치고유번호,사용구분,삭제여부,업데이트날짜,위도,경도,도로명주소
1725,1726,110082066,1209,207288.8543216,554835.91246916,4-2,52201,N,20231113120034,37.59306046156478,127.08253190450819,서울 중랑구 상봉동 163-10
1726,1727,110082068,1211,205360.87392545,563830.05743832,5-5,52201,N,20231013120007,37.674109620477374,127.06076729378711,서울 노원구 상계동 1013-14
1727,1728,110082069,1212,207794.97835247,560543.89255943,1-1,52201,N,20231015120025,37.64448446708353,127.08832357109729,서울 노원구 중계동 16-1
1728,1729,110082070,1213,207595.8523351,560374.44270593,1-2,52201,N,20231015120025,37.64295942009409,127.08606554904009,서울 노원구 중계동 21-14
1729,1730,110082071,1214,207736.9119362,560169.2770959,1-3,52201,N,20231015120025,37.641109735354156,127.08766166481416,서울 노원구 중계동 22-37
1730,1731,110082074,1216,207433.05455528,560171.44274038,1-10,52201,N,20231015120025,37.64113175528743,127.08421888987398,서울 노원구 중계동 25-3
1731,1732,110082075,1217,207638.62362769,560266.55286056,1-11,52201,N,20231015120025,37.64198699607977,127.08654904507684,서울 노원구 중계동 22-6
1732,1733,110082077,1219,207550.10102813,560257.05184219,1-4,52201,N,20231015120025,37.64190212501326,127.08554594703565,서울 노원구 중계동 23-1
1733,1734,110082078,1220,207379.4055894,560245.99265605,1-5,52201,N,20231015120025,37.64180387008809,127.08361178328784,서울 노원구 중계동 28-15
1734,1735,110082079,1221,207404.92005359,560132.25451444,1-6,52201,N,20231015120025,37.64077890292399,127.08389972019468,서울 노원구 중계동 26-8
1735,1736,110080723,1222,196902.28130848,553659.31144278,2-27,52201,N,20231108120004,37.58248301707797,126.96492940383212,서울 종로구 옥인동 181-6
1736,1737,110080724,1223,198398.76355086,553446.4677929,3-36,52201,N,20231022120010,37.58056912711148,126.98187218220302,서울 종로구 화동 104-1
1737,1738,110080725,1224,197074.0599133,555366.56369418,5-18,52201,N,20231019120009,37.59786578813977,126.96686736428465,서울 종로구 부암동 92-4
1738,1739,110082283,875,197795.68612441,541599.35078058,000121,52201,N,20231019120009,37.47382513411936,126.97508019401974,서울 관악구 남현동 1082-1
1739,1740,110082285,877,195661.90715037,542934.98571021,000132,52201,N,20231119120004,37.48585177381923,126.95094992694986,서울 관악구 봉천동 458-51
1740,1741,110082286,878,194615.75844031,543914.66453126,000252,52201,N,20231115120002,37.49467324674795,126.93911414390944,서울 동작구 상도동 279-392
1741,1742,110082287,879,194482.23945683,543869.01664793,000253,52201,N,20231109120021,37.49426116859003,126.93760463307697,서울 동작구 상도동 283-101
1742,1743,110082288,880,191853.97783331,542952.33459012,000254,52201,N,20231112120003,37.48598236848245,126.9078941693006,서울 동작구 신대방동 696-4
1743,1744,110082291,881,195988.90282458,543576.91638175,000248,52201,N,20231110120028,37.491637094825805,126.9546437130723,서울 동작구 상도동 126-69
1744,1745,110082292,883,195856.68359956,544720.66866933,000249,52201,N,20231118120007,37.501941791714266,126.95314217963312,서울 동작구 상도1동 321-6
1745,1746,110082255,884,196946.24853885,541700.8246409,000102,52201,N,20231029120041,37.47473700821274,126.96547686845419,서울 관악구 봉천동 1636-1
1746,1747,110082293,885,197272.13044847,542022.59006616,000250,52201,N,20231030120051,37.477637164667215,126.96915982191526,서울 동작구 사당동 303-159
1747,1748,110082256,887,194857.90744583,541708.80450775,000097,52201,N,20231027120009,37.474799651091516,126.94186780328417,서울 관악구 신림동 98-73
1748,1749,110081374,888,192305.6878789,545418.37446034,000037,52201,N,20231119120004,37.50820539528097,126.91297580069975,서울 영등포구 신길동 208-45
1749,1750,110082442,1013,188193.3555205,548325.50263118,040,52201,N,20231106120008,37.53435520966641,126.86641791073245,서울 양천구 목동 779-10
1750,1751,110080109,664,193479.51628133,557654.98222356,14,52201,N,20231011120006,37.61846573833215,126.9261432618524,서울 은평구 불광동 331-36
1751,1752,110080110,665,193071.75545461,558050.54757953,15,52201,N,20231012120004,37.622026749187995,126.92152086144675,서울 은평구 불광동 391-100
1752,1753,110080112,666,194868.7566727,550880.73102745,25,52201,N,20231114120009,37.55743906253363,126.94192645265298,서울 서대문구 대현동 104-25
1753,1754,110080113,667,194668.96375325,550840.33170493,21,52201,N,20231026120008,37.55707393207587,126.93966556360408,서울 서대문구 창천동 4-103
1754,1755,110080115,669,191693.90905249,555062.73520328,18,52201,N,20231024120006,37.595095496978544,126.90594733762819,서울 은평구 신사동 237-530
1755,1756,110080117,671,194236.900999,553846.4294849,45,52201,N,20231110120028,37.58415611492251,126.93475203750195,서울 서대문구 홍은동 265-316
1756,1757,110080118,672,191474.53656389,554647.80099648,20,52201,N,20231024120006,37.59135497330008,126.90346814144229,서울 은평구 신사동 300-77
1757,1758,110080119,673,192395.70866094,553180.94477961,35,52201,N,20231115120002,37.57814678339441,126.91391357017129,서울 서대문구 북가좌동 75-122
1758,1759,110080120,674,195398.45606935,553796.22410132,69,52201,N,20231103120009,37.58371030456232,126.94790310188817,서울 서대문구 홍제동 473
1759,1760,110080121,675,192381.35095744,558404.13976709,21,52201,N,20231013120007,37.62520710560952,126.91369668421271,서울 은평구 갈현동 288-75
1760,1761,110080125,678,195357.02709486,555812.59795944,51,52201,N,20231111120009,37.60187745471189,126.94742127932224,서울 서대문구 홍은동 10-197
1761,1762,110080126,679,195192.98511921,555666.12712498,52,52201,N,20231111120009,37.60055692458979,126.94556457038524,서울 서대문구 홍은동 11-759
1762,1763,110080127,680,193702.17295381,556296.01472701,16,52201,N,20230609120002,37.60622315254617,126.92867695997806,서울 은평구 녹번동 98-9
1763,1764,110080128,681,194265.50540966,555452.31039705,17,52205,N,20231102120007,37.59862514505825,126.93506331715642,서울 은평구 응암동 770
1764,1765,110080129,682,193896.11319447,554155.85961212,66,52201,N,20231110120028,37.586941861056246,126.93089117218264,서울 서대문구 홍은동 265-213
1765,1766,110080130,683,193999.87086607,554876.35099872,54,52201,N,20231108120004,37.59343411055553,126.93206002575472,서울 서대문구 홍은동 191-102
1766,1767,110080132,685,192550.83449594,553705.63489045,36,52201,N,20231111120009,37.58287547128616,126.91566438001463,서울 서대문구 북가좌동 360-1
1767,1768,110080134,687,193160.08602535,558568.71505805,24,52201,N,20231012120004,37.62669602824236,126.92251657237075,서울 은평구 불광동 445-125
1768,1769,110080135,688,193430.66042419,558398.45582573,25,52201,N,20231012120004,37.62516398915727,126.92558320098142,서울 은평구 불광동 443-71
1769,1770,110080136,689,193152.94817734,557934.61216581,26,52201,N,20231012120004,37.62098279460563,126.92244164994268,서울 은평구 불광동 312-44
1770,1771,110080137,690,193069.73621015,558304.19473704,27,52201,N,20231012120004,37.62431206045217,126.92149558541574,서울 은평구 불광동 391-138
1771,1772,110080138,691,195286.36960604,559833.50046319,28,52201,N,20231011120006,37.63810491948709,126.94659522097994,서울 은평구 진관동 354
1772,1773,110080140,693,192034.48486155,554987.48794703,30,52201,N,20231024120006,37.59442053637464,126.90980460591898,서울 은평구 신사동 200-109
1773,1774,110080142,694,193730.7343663,557048.09724547,32,52201,N,20231011120006,37.61299952581214,126.92899397665626,서울 은평구 불광동 264-12
1774,1775,110080143,695,192449.65114836,558888.30401638,33,52201,N,20231013120007,37.62956991926276,126.91446538256243,서울 은평구 갈현동 12-549
1775,1776,110080148,697,193303.77824828,556811.16988373,38,52205,N,20231011120006,37.61086182951856,126.92416042136902,서울 은평구 대조동 74-256
1776,1777,110080150,698,193944.06591761,556115.0113467,40,52201,N,20230529120022,37.604593955126106,126.93141789894104,서울 은평구 녹번동 86-9
1777,1778,110080155,700,196014.94887172,555221.66169197,53,52201,N,20231111120009,37.59655625812221,126.95487503917711,서울 서대문구 홍은동 6-3
1778,1779,110080157,701,194106.90999838,551665.6030255,15,52201,N,20231009120013,37.564506173563906,126.93329784978356,서울 서대문구 연희동 30-25
1779,1780,110081144,747,200076.99921821,547836.53519462,000113,52201,N,20231029120041,37.530025153920455,127.0008711301726,서울 용산구 보광동 265-77
1780,1781,110081145,748,196454.26600415,549092.71214457,000114,52201,N,20231019120009,37.54133650428506,126.95987930209198,서울 용산구 효창동 127-14
1781,1782,110081146,749,199791.14999712,546966.96013399,000115,52201,N,20231021120008,37.522190243656496,126.99763742390185,서울 용산구 주성동 49-20
1782,1783,110081674,798,211948.93152559,548963.12487481,000065,52201,N,20231119120004,37.54009834086505,127.13520231344253,서울 강동구 천호동 145-21
1783,1784,110081675,799,211929.50429532,547978.79549714,000066,52201,N,20231104120010,37.53122980270601,127.1349665101886,서울 강동구 성내동 405-18
1784,1785,110081676,801,211892.54359382,551638.15429395,000067,52201,N,20231015120025,37.56420096853449,127.13460762521044,서울 강동구 암사동 104-2
1785,1786,110081677,802,212518.83673384,547876.92163648,000068,52201,N,20231104120010,37.530304112561396,127.14163227081816,서울 강동구 둔촌동 77-73
1786,1787,110081683,803,210689.31447758,549103.07802784,000075,52201,N,20231112120003,37.541374773735384,127.12095179812468,서울 강동구 천호동 463-13
1787,1788,110081686,806,211567.06080654,548877.38269135,000053,52201,N,20231112120003,37.53933067375642,127.130880101527,서울 강동구 천호동 191-19
1788,1789,110081688,807,211510.56775103,549322.96587949,000059,52201,N,20231119120004,37.543346073720784,127.13024787358714,서울 강동구 천호동 388-41
1789,1790,110081689,808,214018.99777247,552233.39915696,000095,52201,N,20231109120021,37.569534185008756,127.15868752985601,서울 강동구 고덕동 358-4
1790,1791,110081691,809,211520.56324062,548920.52330767,000096,52201,N,20231119120004,37.539719951661105,127.13035466427947,서울 강동구 천호동 560
1791,1792,110081700,810,214054.9736258,550852.23360097,000107,52201,N,20231109120021,37.55708943250279,127.15906829490727,서울 강동구 고덕동 296
1792,1793,110081701,811,211284.24956435,548243.01397673,000106,52201,N,20231031120006,37.533618525599366,127.1276703841582,서울 강동구 성내동 592
1793,1794,110081705,813,194743.68870243,550479.74910991,000107,52201,N,20231021120008,37.55382552227107,126.9405138514076,서울 마포구 노고산동 33-40
1794,1795,110081707,815,195397.37496473,550266.38226787,000002,52201,N,20231112120003,37.55190658729608,126.94791301268279,서울 마포구 염리동 532
1795,1796,110081708,816,196132.41296645,550007.94460226,000003,52203,N,20231104120010,37.549581445271464,126.95623264997391,서울 마포구 공덕동 105-183
1796,1797,110082212,817,196596.11648749,541742.42298271,000068,52201,N,20231019120009,37.4751105905285,126.961518380185,서울 관악구 봉천동 196-309
1797,1798,110082214,819,194360.39400406,540473.74214709,000079,52201,N,20231113120034,37.46366871140131,126.93625278589705,서울 관악구 신림동 255-184
1798,1799,110082217,822,192616.22911091,540476.197653,000091,52201,N,20231016120009,37.46367855603302,126.91653763266682,서울 관악구 신림동 675-74
1799,1800,110082218,823,194083.05578643,543524.37266364,000067,52201,N,20231102120007,37.49115343313922,126.93309339847217,서울 관악구 봉천동 산 126-10
1800,1801,110082219,824,194707.14439299,542347.92989149,000069,52201,N,20231114120009,37.48055737779557,126.94015881153977,서울 관악구 봉천동 1693-4
1801,1802,110082221,826,193904.72134445,541336.51868446,000072,52201,N,20231113120034,37.471439527273326,126.93109496457821,서울 관악구 신림동 808-470
1802,1803,110082222,827,195024.43036797,543305.86838612,000073,52201,N,20231106120008,37.48919024266301,126.94373958309949,서울 관악구 봉천동 635-162
1803,1804,110082224,829,194556.95123266,543157.05358466,000074,52201,N,20231102120007,37.48784677493579,126.93845474411047,서울 관악구 봉천동 645-54
1804,1805,110082225,830,192752.1833841,540610.63003402,000076,52201,N,20231019120009,37.46489088150127,126.91807306709862,서울 관악구 신림동 685-94
1805,1806,110082226,831,194135.07753573,543342.80228004,000077,52201,N,20231107180129,37.489517802945834,126.9336830870144,서울 관악구 봉천동 662-68
1806,1807,110082227,832,193801.32297059,540936.22985859,000081,52201,N,20231113120034,37.467832197160554,126.92992944879906,서울 관악구 신림동 841-1
1807,1808,110082229,834,194770.82892742,543467.2720853,000094,52201,N,20231106120008,37.49064310126346,126.940870882517,서울 관악구 봉천동 635-400
1808,1809,110082230,835,192736.77654182,540428.07650333,000083,52201,N,20231019120009,37.46324593380426,126.91790071192189,서울 관악구 신림동 676-31
1809,1810,110082323,1399,193794.44092921,543653.41774364,000046,52201,N,20231102120007,37.49231424467888,126.92982876362927,서울 관악구 봉천동 716-1
1810,1811,110080728,1226,197191.53423869,555923.27614083,5-34,52201,N,20231107120010,37.60288208106232,126.9681954797235,서울 종로구 평창동 260-2
1811,1812,110080730,1227,197141.00652019,553755.57112534,2-12,52201,N,20231108120004,37.583351082399496,126.96763173799053,서울 종로구 옥인동 45-12
1812,1813,110080735,1229,196880.69508257,555363.16789304,5-40,52201,N,20231019120009,37.59783455729478,126.9646777626843,서울 종로구 부암동 129-22
1813,1814,110080737,1231,197266.00839453,552567.98804299,1-26,52201,N,20231111120009,37.57265140891881,126.96905138283022,서울 종로구 신문로2가 1-222
1814,1815,110080740,1233,197134.78696917,550706.48336317,000359,52201,N,20230620120008,37.55587892463441,126.96757323516455,서울 중구 만리동1가 62-137
1815,1816,110080743,1235,200497.18009256,553920.82690059,4-09,52201,N,20231002120010,37.58484432941664,127.00562896602572,서울 종로구 동숭동 4-49
1816,1817,110080744,1236,200045.02967782,553251.33477664,4-10,52201,N,20231109120021,37.57881238128008,127.00050977519287,서울 종로구 연건동 109
1817,1818,110080745,1237,199380.47868875,554456.05166289,4-11,52201,N,20231109120021,37.589666591658755,126.99298546051254,서울 종로구 명륜3가 1-1177
1818,1819,110080746,1238,199605.82057014,552179.69923657,3-10,52201,N,20231026120008,37.56915691747551,126.99553812146429,서울 종로구 장사동 116-50
1819,1820,110080747,1239,199152.42648491,552416.96903597,3-25,52201,N,20231102120007,37.5712944018703,126.99040569380264,서울 종로구 낙원동 147-1
1820,1821,110080748,1240,199020.9909174,552632.80620688,3-26,52201,N,20231102120007,37.57323895381805,126.9889175900874,서울 종로구 낙원동 86-2
1821,1822,110080749,1241,198971.95308986,553531.00587263,3-38,52201,N,20231022120010,37.581331628061896,126.98836122098473,서울 종로구 원서동 4-13
1822,1823,110080750,1242,198379.6173153,553594.10922726,3-39,52201,N,20231022120010,37.581899333579415,126.98165509865835,서울 종로구 화동 59-1
